,Average User Rating,Number of Votes,Liked by
8697,3.5,8,0.125
6558,2.392123287671233,292,0.09246575342465753
759,3.8254310344827585,232,0.7112068965517241
59840,2.5,1,0.0
7233,1.6666666666666667,3,0.0
8511,3.8285714285714287,35,0.5714285714285714
310,2.7712418300653594,153,0.21568627450980393
62792,3.1666666666666665,15,0.26666666666666666
716,3.028497409326425,193,0.35751295336787564
55069,3.812206572769953,213,0.6244131455399061
2041,2.633147113594041,537,0.2122905027932961
7887,2.21875,16,0.0625
3636,2.864864864864865,37,0.2702702702702703
6681,3.45,30,0.4666666666666667
2573,3.264705882352941,204,0.4215686274509804
7206,3.9952153110047846,209,0.722488038277512
1029,3.5274619180433384,4661,0.4893799613816778
32668,2.925925925925926,27,0.14814814814814814
6598,3.7675675675675677,185,0.572972972972973
46959,3.473684210526316,38,0.3157894736842105
2438,3.0,9,0.4444444444444444
7162,3.552344601962923,1834,0.4574700109051254
75,2.5211267605633805,355,0.17464788732394365
5416,3.506849315068493,73,0.5342465753424658
5479,3.2179012345679014,810,0.3172839506172839
27792,3.25,84,0.39285714285714285
3790,3.3771428571428572,175,0.45714285714285713
3644,3.2857142857142856,42,0.38095238095238093
3656,3.1666666666666665,12,0.16666666666666666
33296,3.0,5,0.2
1083,3.4389352818371606,958,0.44780793319415446
6779,3.5,193,0.38860103626943004
8764,1.25,2,0.0
1489,2.8636363636363638,242,0.28512396694214875
510,2.707116788321168,548,0.1386861313868613
2778,2.5485436893203883,103,0.13592233009708737
55190,3.1666666666666665,6,0.16666666666666666
59000,3.1,5,0.2
8398,3.590909090909091,11,0.2727272727272727
31742,3.0,6,0.0
4530,3.0,40,0.25
51933,3.388888888888889,27,0.25925925925925924
26492,3.2746913580246915,162,0.30246913580246915
62553,3.3181818181818183,11,0.45454545454545453
48231,3.5555555555555554,9,0.4444444444444444
52722,3.0594020456333597,1271,0.23996852871754523
2521,2.506218905472637,402,0.12686567164179105
2081,3.4828249166880285,7802,0.48359395026916174
32062,3.25,2,0.0
3824,2.3094089264173703,829,0.13027744270205066
1931,3.9233212341197823,1102,0.7114337568058077
2549,2.1289473684210525,950,0.11157894736842106
892,3.745402298850575,870,0.6241379310344828
4832,2.9358974358974357,39,0.1794871794871795
25833,3.7755102040816326,49,0.6326530612244898
7093,3.3072289156626504,83,0.2891566265060241
6569,2.484375,32,0.0625
1131,4.195168295331162,1842,0.7975027144408252
2127,2.5625,24,0.20833333333333334
1716,2.6052631578947367,19,0.15789473684210525
59440,3.357142857142857,35,0.4
8643,3.028985507246377,207,0.28019323671497587
26231,3.767857142857143,56,0.5178571428571429
3792,3.3482758620689657,145,0.5241379310344828
8966,3.620819848975189,927,0.4692556634304207
8373,2.636853448275862,928,0.09590517241379311
53833,4.0,1,1.0
225,3.291509196271101,7938,0.36596119929453264
42730,3.575829383886256,211,0.4549763033175355
1970,2.582494190549961,1291,0.203718048024787
2322,2.8315749811605126,1327,0.25772418990203466
286,2.108695652173913,69,0.11594202898550725
8196,3.027173913043478,92,0.31521739130434784
46034,3.625,4,0.5
1109,3.375,8,0.375
4209,2.7528735632183907,87,0.14942528735632185
1942,3.971844660194175,515,0.7339805825242719
8656,4.094736842105263,190,0.7684210526315789
5415,2.9246753246753245,770,0.24675324675324675
49272,3.881323454266735,3914,0.6458865610628512
2656,2.7569444444444446,216,0.23148148148148148
3232,3.9206349206349205,63,0.7301587301587301
7816,3.5,3,0.6666666666666666
32584,3.236842105263158,76,0.25
7194,3.5606060606060606,33,0.3333333333333333
3725,3.05,250,0.32
2987,3.5289133832359956,12157,0.499383071481451
5320,2.25,2,0.0
5712,3.5141643059490084,353,0.43626062322946174
8973,3.836182336182336,702,0.6111111111111112
2281,3.1083333333333334,60,0.31666666666666665
5694,2.1514598540145986,274,0.072992700729927
51314,3.6,10,0.5
7835,3.7093023255813953,86,0.5581395348837209
98,2.5306122448979593,49,0.10204081632653061
3930,3.297427652733119,622,0.3729903536977492
27783,3.2857142857142856,14,0.42857142857142855
7915,3.580357142857143,112,0.5089285714285714
7787,3.5245901639344264,61,0.5245901639344263
2316,2.9783549783549783,1386,0.284992784992785
5208,3.5816326530612246,49,0.4489795918367347
4115,2.922222222222222,90,0.25555555555555554
7841,3.671957671957672,378,0.5502645502645502
6843,3.076923076923077,13,0.23076923076923078
61465,2.630434782608696,46,0.15217391304347827
33592,3.64,25,0.56
8120,3.5,7,0.14285714285714285
7925,4.0125,440,0.7090909090909091
6273,4.1506849315068495,146,0.7465753424657534
999,3.2913956978489245,1999,0.3951975987993997
5918,2.1029411764705883,34,0.08823529411764706
1351,3.099585062240664,241,0.3153526970954357
7263,3.7806841046277664,994,0.5915492957746479
3035,4.064655172413793,1508,0.7579575596816976
59418,3.7142857142857144,7,0.42857142857142855
3951,3.6347517730496453,141,0.5460992907801419
39435,2.952887537993921,329,0.17325227963525835
1669,3.375,208,0.5096153846153846
7055,3.984732824427481,131,0.6564885496183206
357,3.6694607516794773,16523,0.5670883011559644
3307,4.216942148760331,1210,0.8016528925619835
3914,3.472081218274112,197,0.49746192893401014
835,3.218855218855219,594,0.335016835016835
54331,3.4210526315789473,76,0.3157894736842105
3943,3.134831460674157,445,0.3887640449438202
184,3.1485849056603774,212,0.36792452830188677
3891,2.176470588235294,17,0.058823529411764705
3441,3.186608803471792,1613,0.36763794172349656
42681,3.25,10,0.2
2305,3.586206896551724,116,0.5258620689655172
2454,3.335125448028674,1953,0.4157706093189964
51834,3.3392857142857144,140,0.42142857142857143
37857,3.573529411764706,374,0.5106951871657754
31260,3.6194029850746268,67,0.4925373134328358
3354,2.5647428229665072,3344,0.1653708133971292
3560,3.4642857142857144,14,0.35714285714285715
31807,3.28,50,0.4
60418,3.3,15,0.3333333333333333
2966,3.996303597831444,2029,0.7230162641695417
1652,2.813953488372093,43,0.27906976744186046
44204,3.7743506493506493,308,0.564935064935065
1001,2.847826086956522,23,0.17391304347826086
59915,2.95,30,0.13333333333333333
44225,2.5806451612903225,62,0.12903225806451613
1933,3.6008771929824563,114,0.5263157894736842
4953,2.7625,40,0.1
4820,2.0,1,0.0
8056,3.4204545454545454,44,0.45454545454545453
4469,3.2111111111111112,45,0.4444444444444444
26144,3.3863636363636362,22,0.22727272727272727
7943,3.9209302325581397,215,0.6930232558139535
2922,3.65625,912,0.5767543859649122
4271,3.5892857142857144,56,0.5535714285714286
6506,3.6728971962616823,107,0.514018691588785
5474,2.2567567567567566,37,0.10810810810810811
25755,3.3484848484848486,66,0.4393939393939394
3349,3.223076923076923,65,0.38461538461538464
3929,3.9794520547945207,365,0.7095890410958904
27815,4.006648936170213,376,0.7207446808510638
3817,3.0444444444444443,45,0.35555555555555557
6808,3.844551282051282,624,0.6282051282051282
6144,4.024390243902439,41,0.6829268292682927
7451,3.5023847376788555,1887,0.4160042395336513
4103,3.831609195402299,1740,0.6333333333333333
1762,2.767857142857143,868,0.22580645161290322
25774,3.5851063829787235,47,0.5531914893617021
7190,3.6,70,0.4714285714285714
680,3.6235392320534223,599,0.5525876460767947
539,3.5379320531757754,16925,0.4933530280649926
2013,3.339604281543951,3083,0.4310736295815764
947,4.113516367476241,947,0.7877507919746568
8016,3.6653061224489796,245,0.49795918367346936
32060,3.0,13,0.3076923076923077
6812,2.831111111111111,225,0.1511111111111111
5102,2.732608695652174,460,0.1608695652173913
54745,3.5357142857142856,126,0.4444444444444444
57357,3.5,2,0.0
798,2.824584895554365,1867,0.21746116764863418
3167,3.5877458396369137,661,0.5385779122541604
2663,3.010344827586207,145,0.30344827586206896
2556,1.896551724137931,29,0.034482758620689655
8004,3.239130434782609,23,0.2608695652173913
27186,3.5,35,0.5142857142857142
4688,3.64985590778098,347,0.5734870317002881
3099,3.2236533957845435,854,0.38875878220140514
4512,2.140449438202247,89,0.0898876404494382
8847,1.75,34,0.0
4634,3.2954545454545454,132,0.4166666666666667
6557,2.1607142857142856,28,0.07142857142857142
4344,3.0631666666666666,3000,0.29233333333333333
7157,2.8160377358490565,106,0.16981132075471697
77,3.388111888111888,143,0.45454545454545453
27636,3.5,25,0.52
5213,2.2526315789473683,190,0.042105263157894736
3081,3.536209553158706,7139,0.4948872391091189
1322,1.7043010752688172,186,0.043010752688172046
3861,3.1201472556894245,1494,0.31593038821954483
8263,3.161290322580645,31,0.25806451612903225
3466,3.431432973805855,649,0.4745762711864407
26898,3.125,8,0.25
1901,3.196078431372549,51,0.43137254901960786
4107,3.232142857142857,28,0.39285714285714285
914,3.9519740718915735,5091,0.6890591239442153
25771,3.7890625,64,0.625
609,3.036388140161725,1484,0.29043126684636117
39421,2.3636363636363638,22,0.09090909090909091
7113,3.3,15,0.4666666666666667
6722,3.575609756097561,205,0.48292682926829267
1642,3.083705357142857,448,0.30580357142857145
8207,3.905824039653036,807,0.6530359355638166
2061,3.05625,80,0.325
53189,3.4361702127659575,94,0.4148936170212766
4160,3.655940594059406,202,0.5841584158415841
5013,3.635686035898996,3287,0.5658655308792212
49817,3.9166666666666665,6,0.6666666666666666
5596,2.445578231292517,147,0.1292517006802721
1873,3.715757978723404,1504,0.5957446808510638
1624,3.0586319218241043,307,0.36156351791530944
5155,3.0277777777777777,54,0.25925925925925924
1091,2.762879064669346,2737,0.20533430763609792
3610,2.6551724137931036,58,0.1206896551724138
99,3.0810234541577826,469,0.3880597014925373
5699,3.3125,56,0.35714285714285715
7403,1.84375,16,0.0
55274,3.421658986175115,217,0.35023041474654376
318,4.457238321660348,31126,0.885529782175673
6033,2.7804878048780486,41,0.12195121951219512
6467,3.8979591836734695,49,0.7346938775510204
27746,3.4583333333333335,12,0.4166666666666667
7399,2.6206896551724137,29,0.1724137931034483
3852,3.4875,1080,0.47129629629629627
5292,3.6873905429071803,1142,0.5542907180385289
5747,3.8956801470588234,1088,0.6571691176470589
1247,4.102896174863388,9150,0.7503825136612022
26388,3.293103448275862,29,0.3448275862068966
8702,2.8333333333333335,24,0.16666666666666666
6933,2.8333333333333335,6,0.3333333333333333
42634,3.423076923076923,26,0.5
53999,2.3448275862068964,58,0.10344827586206896
32076,2.409090909090909,55,0.10909090909090909
8974,3.060646900269542,371,0.261455525606469
4979,3.723,6000,0.5853333333333334
6096,2.586206896551724,29,0.1724137931034483
31998,3.125,4,0.5
5372,3.4014598540145986,137,0.41605839416058393
1053,3.2131782945736433,129,0.3953488372093023
3519,3.3051750380517504,657,0.3942161339421613
5283,3.201530612244898,980,0.3448979591836735
2861,3.0947332421340628,1462,0.3686730506155951
26875,3.6,30,0.5666666666666667
38095,3.2222222222222223,9,0.2222222222222222
8670,3.9086538461538463,104,0.6634615384615384
6938,3.46875,16,0.625
169,2.2820936639118456,1815,0.12341597796143251
1770,2.8106060606060606,132,0.2878787878787879
2306,2.4855334538878844,553,0.15551537070524413
63826,4.0,1,1.0
4108,3.2540983606557377,61,0.39344262295081966
8789,2.5714285714285716,14,0.14285714285714285
7749,3.70873786407767,103,0.5339805825242718
5193,2.875,144,0.22916666666666666
2471,2.5344136926438456,2746,0.1303714493809177
54190,3.686968838526912,353,0.5722379603399433
5066,3.328216374269006,684,0.4064327485380117
8131,3.687074829931973,147,0.5238095238095238
2510,2.4625,40,0.15
4628,3.316622691292876,379,0.34300791556728233
45730,2.9241803278688523,488,0.21721311475409835
3464,2.060344827586207,58,0.08620689655172414
1190,3.4707724425887263,958,0.46555323590814196
54796,3.3392857142857144,140,0.3357142857142857
48600,3.1346153846153846,26,0.3076923076923077
5203,3.015151515151515,33,0.24242424242424243
32602,2.466666666666667,15,0.06666666666666667
3972,3.721046077210461,1606,0.5952677459526775
2574,2.6368861024033436,957,0.2027168234064786
2690,3.747365501941209,1803,0.6328341652800887
5883,2.318548387096774,124,0.0967741935483871
4514,1.8146067415730338,89,0.0449438202247191
3779,1.75,2,0.0
4662,3.1,410,0.28292682926829266
3638,3.110252237591538,2458,0.2969894222945484
1420,3.627450980392157,51,0.49019607843137253
4239,3.634862385321101,3270,0.5290519877675841
5872,3.152975047984645,2605,0.29021113243762
2583,3.648659626320065,1231,0.6035743298131601
4838,3.0806451612903225,62,0.2903225806451613
745,4.274952621604548,6332,0.8389134554643083
59725,3.062925170068027,294,0.29591836734693877
8870,2.8298555377207064,623,0.17335473515248795
31750,3.0,4,0.0
63119,2.8333333333333335,3,0.3333333333333333
154,3.7896532120523023,1759,0.6151222285389426
3208,2.720856102003643,1098,0.21948998178506376
5868,3.336734693877551,49,0.4897959183673469
4857,3.9091511936339525,1508,0.6717506631299734
4168,2.9968652037617556,319,0.2727272727272727
5130,3.176470588235294,17,0.35294117647058826
32743,3.0,44,0.22727272727272727
49524,3.3773584905660377,53,0.41509433962264153
3034,3.6841415465268676,2289,0.5447793796417649
6932,3.7348242811501597,626,0.5559105431309904
57326,1.9130434782608696,69,0.028985507246376812
26578,3.9609375,64,0.65625
7327,4.152974504249292,353,0.7648725212464589
1176,3.8932642487046634,965,0.6829015544041451
7563,3.3157894736842106,19,0.42105263157894735
5192,2.7222222222222223,54,0.16666666666666666
4392,3.5073529411764706,204,0.44607843137254904
2414,3.388406695598264,1613,0.4296342219466832
26012,3.775,40,0.625
51911,3.5,11,0.36363636363636365
4808,3.076219512195122,328,0.2804878048780488
27882,3.8306451612903225,186,0.6236559139784946
3775,3.3157894736842106,57,0.43859649122807015
8889,2.75,26,0.11538461538461539
1599,1.6342281879194631,298,0.05704697986577181
471,3.659111243662392,6706,0.5589024753951685
4734,3.308277830637488,3153,0.4069140501110054
1254,4.186440677966102,2891,0.7959183673469388
4533,3.289285714285714,560,0.38571428571428573
3673,2.3801369863013697,146,0.18493150684931506
3717,3.0444353013783174,4861,0.30158403620654184
390,3.397216274089936,467,0.4668094218415418
2010,4.01719721917307,2733,0.7219173069886572
25924,3.59375,16,0.5
49932,3.602272727272727,220,0.5272727272727272
5490,2.6964285714285716,56,0.19642857142857142
42007,2.852542372881356,295,0.15932203389830507
5088,3.357142857142857,42,0.4523809523809524
3428,3.058252427184466,206,0.33495145631067963
8199,4.01063829787234,141,0.723404255319149
6329,3.375,60,0.3333333333333333
7073,3.8819444444444446,576,0.6510416666666666
62972,3.25,4,0.0
62334,2.625,4,0.0
3287,2.8879837067209775,491,0.2606924643584521
4687,3.7823529411764705,85,0.6470588235294118
3357,3.7052785923753664,341,0.6275659824046921
4708,3.74609375,128,0.625
3222,3.7289719626168223,107,0.6074766355140186
451,3.0870069605568444,431,0.308584686774942
213,4.059492563429571,1143,0.7550306211723534
46578,3.9976230425055927,3576,0.70917225950783
6040,2.362369337979094,287,0.11149825783972125
31923,3.6765625,320,0.5375
4633,3.148550724637681,138,0.3695652173913043
2292,2.9223300970873787,103,0.2621359223300971
4781,1.6744186046511629,43,0.11627906976744186
453,3.104414261460102,589,0.2546689303904924
32,3.8750666065499857,24397,0.6619256465958929
3356,3.0,1,0.0
33036,3.2857142857142856,84,0.32142857142857145
48319,3.2576923076923077,130,0.2692307692307692
7759,3.9097222222222223,72,0.6388888888888888
4735,2.2885402455661663,733,0.09686221009549795
4104,2.169407894736842,608,0.11019736842105263
5677,2.5448717948717947,156,0.10256410256410256
8645,3.8874321880650995,1106,0.6582278481012658
2384,3.065638450502152,2788,0.3751793400286944
2604,3.0833333333333335,18,0.4444444444444444
6097,2.6666666666666665,6,0.0
6624,2.515576323987539,321,0.1059190031152648
27456,3.5,55,0.5454545454545454
5061,3.0625,72,0.2638888888888889
4656,3.074074074074074,27,0.4074074074074074
4992,3.1147941381716677,1433,0.30286113049546404
8038,1.75,2,0.0
31004,3.5833333333333335,6,0.5
6057,2.0841584158415842,101,0.0297029702970297
48518,2.4972375690607733,181,0.19889502762430938
65088,3.0625,8,0.375
1305,3.80870607028754,1252,0.6461661341853036
4572,3.1029874213836477,636,0.2468553459119497
5239,3.3484848484848486,33,0.45454545454545453
41025,3.346774193548387,62,0.3225806451612903
3094,3.7720403022670026,397,0.6322418136020151
6461,3.935114503816794,655,0.6702290076335878
39412,3.0,1,0.0
3833,2.318681318681319,182,0.12637362637362637
3177,2.804654442877292,709,0.2157968970380818
1876,2.9613686534216335,6342,0.26269315673289184
6248,2.9166666666666665,30,0.4
6257,2.96,50,0.32
6773,3.875,1472,0.6351902173913043
4077,3.605022831050228,438,0.5570776255707762
8042,3.9093264248704664,579,0.6217616580310881
86,3.4809663250366034,2732,0.4685212298682284
7070,3.9367588932806323,253,0.6758893280632411
3869,3.098096026490066,2416,0.28766556291390727
32316,3.55,30,0.4666666666666667
4574,2.9246231155778895,199,0.17587939698492464
56286,3.464968152866242,157,0.4267515923566879
6292,3.625,8,0.5
1859,3.656716417910448,201,0.5970149253731343
2351,4.155612244897959,588,0.7959183673469388
643,2.3666666666666667,15,0.06666666666666667
7019,2.958064516129032,155,0.1870967741935484
3435,4.315439034540158,2403,0.8506034124011652
1177,3.8654670094258785,1167,0.6735218508997429
52865,3.0,1,0.0
2915,3.5468892955169258,4372,0.5121225983531564
2538,3.314814814814815,27,0.5185185185185185
8395,3.511627906976744,43,0.4186046511627907
53574,3.3333333333333335,30,0.3
2350,2.7294117647058824,85,0.17647058823529413
3724,3.7465346534653468,505,0.6138613861386139
52579,3.549738219895288,191,0.4712041884816754
930,4.219038817005545,2705,0.8343807763401109
7148,2.4558823529411766,34,0.058823529411764705
4737,3.563106796116505,103,0.5145631067961165
3980,3.551092734790313,1693,0.5073833431777909
2264,2.680327868852459,366,0.15300546448087432
6497,3.161290322580645,31,0.16129032258064516
3131,3.3333333333333335,9,0.5555555555555556
6401,3.3958333333333335,96,0.34375
6010,2.6779661016949152,59,0.11864406779661017
38701,3.193877551020408,49,0.32653061224489793
25807,3.4285714285714284,7,0.14285714285714285
5488,3.2115384615384617,26,0.34615384615384615
52838,2.86734693877551,49,0.1836734693877551
5607,3.7866666666666666,150,0.6333333333333333
872,3.1785714285714284,28,0.5
2287,3.482683982683983,924,0.4935064935064935
371,3.2510018214936247,2745,0.3242258652094718
571,3.5774647887323945,142,0.5704225352112676
3985,3.625609756097561,410,0.5170731707317073
61160,2.751968503937008,127,0.2047244094488189
7330,3.45,10,0.3
5468,3.3636363636363638,66,0.42424242424242425
6865,2.388888888888889,9,0.1111111111111111
2563,3.632596685082873,543,0.5506445672191529
31038,3.0172413793103448,29,0.2413793103448276
4798,3.798342541436464,181,0.6574585635359116
3952,3.631055900621118,1610,0.5751552795031056
6514,1.25,4,0.0
44238,1.8333333333333333,3,0.0
36397,2.6848739495798317,119,0.08403361344537816
1960,3.8835813103628296,3831,0.6752806055860089
2140,3.6117123617123617,4158,0.5392015392015392
64283,3.5,2,0.5
6395,3.358695652173913,46,0.41304347826086957
6447,3.0217391304347827,23,0.21739130434782608
5089,2.466666666666667,15,0.2
52448,3.2976190476190474,42,0.3333333333333333
5899,3.8484848484848486,561,0.6506238859180036
1752,2.7655502392344498,1045,0.18086124401913875
33821,3.0,11,0.0
5718,2.2444444444444445,45,0.022222222222222223
2427,3.392709291628335,4348,0.47838086476540936
6930,3.5,13,0.5384615384615384
27831,3.7960122699386503,978,0.581799591002045
3088,4.0175,1800,0.7188888888888889
3454,2.862980769230769,208,0.24519230769230768
1221,4.303215119343423,13281,0.8238084481590242
53125,3.3253638253638256,1443,0.36105336105336105
4644,3.7857142857142856,329,0.6534954407294833
4651,2.287878787878788,33,0.06060606060606061
60745,4.125,4,1.0
7225,3.4837662337662336,154,0.4805194805194805
1950,4.08651804670913,1884,0.7855626326963907
8167,3.919753086419753,243,0.6584362139917695
6672,3.9019607843137254,102,0.7549019607843137
1498,3.1877444589308994,767,0.3389830508474576
7821,3.6538461538461537,13,0.5384615384615384
3455,2.5,12,0.25
8154,3.9814090019569472,511,0.7103718199608611
339,3.510619593501653,14219,0.4649412757577889
2673,3.0208333333333335,48,0.4166666666666667
8694,3.5,14,0.42857142857142855
7167,3.3351648351648353,91,0.32967032967032966
8885,2.9864864864864864,37,0.1891891891891892
4566,1.993421052631579,152,0.09210526315789473
3384,3.8170871559633026,872,0.6502293577981652
7161,2.8803353658536586,656,0.17682926829268292
7919,3.7613636363636362,44,0.6136363636363636
727,3.0714285714285716,21,0.38095238095238093
6853,2.3,20,0.05
8627,2.5,2,0.0
1532,2.526315789473684,38,0.13157894736842105
44731,2.7419354838709675,62,0.1774193548387097
6634,2.625,4,0.0
52016,2.5,4,0.25
48567,3.6,5,0.4
1370,3.3985599078341013,8680,0.42235023041474656
3919,2.436450839328537,417,0.13908872901678657
5280,2.625,16,0.25
65037,3.4166666666666665,6,0.16666666666666666
26713,3.8440860215053765,93,0.6236559139784946
2456,2.258262511803588,1059,0.09254013220018886
2024,3.266798418972332,506,0.4209486166007905
8987,3.2796610169491527,59,0.3898305084745763
2672,3.2189647274393036,2183,0.38616582684379297
7895,3.659340659340659,91,0.4725274725274725
8845,3.730769230769231,13,0.6923076923076923
1812,3.142857142857143,133,0.40601503759398494
1118,3.4047619047619047,21,0.5238095238095238
41863,3.742506811989101,367,0.5749318801089919
7094,3.2432432432432434,37,0.2972972972972973
54775,3.0526315789473686,133,0.23308270676691728
47122,2.968208092485549,173,0.2254335260115607
8629,3.816666666666667,30,0.6333333333333333
6928,2.896551724137931,29,0.2413793103448276
3180,2.3555555555555556,225,0.11555555555555555
2614,1.8977272727272727,176,0.09090909090909091
7378,2.1666666666666665,45,0.022222222222222223
6638,3.2679324894514767,237,0.3206751054852321
62008,1.5,2,0.0
2859,4.130912162162162,1184,0.793918918918919
7028,3.5810055865921786,358,0.4776536312849162
964,3.4434389140271495,221,0.43891402714932126
5338,2.8,15,0.13333333333333333
26828,1.6521739130434783,46,0.0
493,3.616007194244604,2224,0.5593525179856115
7743,3.3868778280542986,221,0.334841628959276
40833,4.0,1,1.0
5574,3.181478715459298,1339,0.30022404779686335
5470,3.811688311688312,385,0.6337662337662338
3374,3.016949152542373,59,0.3050847457627119
47778,3.573529411764706,68,0.4264705882352941
5851,2.263157894736842,19,0.0
52717,2.8350515463917527,97,0.18556701030927836
5008,4.16448326055313,687,0.8020378457059679
7727,2.642857142857143,49,0.12244897959183673
2662,3.6772693452380953,2688,0.5643601190476191
1924,2.6677631578947367,1368,0.30701754385964913
58803,3.3942528735632185,435,0.32873563218390806
1519,3.3,80,0.475
6529,2.857142857142857,7,0.14285714285714285
8780,3.375,24,0.375
5512,2.9,35,0.2571428571428571
1811,3.2211538461538463,52,0.4230769230769231
2920,4.208860759493671,553,0.7992766726943942
6576,3.4,35,0.34285714285714286
5133,3.1785714285714284,14,0.35714285714285715
6890,3.5507159904534604,838,0.5107398568019093
25773,3.6868131868131866,91,0.5604395604395604
1112,3.376953125,256,0.45703125
6073,3.1,10,0.6
1397,3.530075187969925,399,0.5388471177944862
267,2.8948767520541323,2069,0.250362493958434
366,2.9253778337531484,1588,0.26700251889168763
6285,3.375,68,0.38235294117647056
53450,3.4047619047619047,21,0.23809523809523808
5536,3.25,8,0.375
2893,3.0156739811912225,319,0.329153605015674
7993,3.3846153846153846,39,0.41025641025641024
3284,3.551470588235294,136,0.4852941176470588
7492,3.3229166666666665,48,0.4375
4664,3.621376811594203,276,0.5398550724637681
8931,3.316901408450704,71,0.3380281690140845
3605,2.8767605633802815,142,0.2535211267605634
5095,3.4312267657992566,269,0.4646840148698885
2705,3.388888888888889,63,0.5396825396825397
1496,3.1785714285714284,196,0.3673469387755102
1132,4.13692480359147,1782,0.7867564534231201
7011,3.6704545454545454,88,0.5681818181818182
3050,2.7378048780487805,82,0.25609756097560976
25766,3.716666666666667,30,0.6333333333333333
2561,3.094256259204713,679,0.3136966126656848
8137,1.9782608695652173,23,0.0
42721,1.5062111801242235,161,0.037267080745341616
4404,3.8237704918032787,122,0.5983606557377049
6490,3.227272727272727,11,0.36363636363636365
5392,3.3943661971830985,142,0.43661971830985913
56915,3.232876712328767,73,0.3150684931506849
8536,4.0,3,0.3333333333333333
4830,3.4746376811594204,276,0.463768115942029
34520,2.4551282051282053,390,0.13076923076923078
7076,3.758964143426295,753,0.5604249667994687
1653,3.7180777789551764,9437,0.5899120483204409
836,2.918703506907545,2823,0.22706340772228126
8070,3.8666666666666667,15,0.5333333333333333
45950,3.8204444444444445,1125,0.6497777777777778
3880,3.6615384615384614,65,0.5692307692307692
5317,2.74,25,0.24
3369,2.375,8,0.25
32674,2.973684210526316,19,0.15789473684210525
2103,2.9710743801652892,121,0.2396694214876033
131,3.334507042253521,142,0.4295774647887324
4780,3.4107142857142856,84,0.44047619047619047
3475,3.9615384615384617,403,0.71712158808933
5451,3.1186440677966103,295,0.31864406779661014
51088,2.9437869822485205,169,0.20710059171597633
4336,3.6089494163424125,257,0.5758754863813229
8191,3.816326530612245,147,0.5918367346938775
26982,3.5,11,0.36363636363636365
4277,3.191780821917808,219,0.3607305936073059
46335,2.588397790055249,362,0.1685082872928177
7040,3.5291545189504374,343,0.4606413994169096
8332,3.63,50,0.52
7116,4.012910798122066,426,0.7183098591549296
5767,3.6,35,0.5428571428571428
7882,3.15,20,0.3
6541,2.6824569356301,2206,0.15049864007252947
7125,3.682926829268293,41,0.5365853658536586
4085,3.595665171898356,5352,0.4994394618834081
8422,3.522727272727273,22,0.36363636363636365
2703,3.0294117647058822,17,0.23529411764705882
7111,3.5444444444444443,45,0.37777777777777777
3415,3.9324324324324325,185,0.6918918918918919
2590,3.1626984126984126,378,0.38095238095238093
59387,3.9472222222222224,180,0.6555555555555556
1949,4.151423641069888,1159,0.7946505608283002
44195,3.8895717684377478,2522,0.6510705789056305
741,3.9270216962524653,3549,0.6751197520428289
8674,2.8125,24,0.20833333333333334
955,4.070218917802561,2421,0.7418422139611731
31705,3.652173913043478,23,0.5652173913043478
32988,3.388888888888889,27,0.3333333333333333
5951,3.0595238095238093,126,0.30952380952380953
5060,3.9214332675871137,7605,0.691913214990138
7079,3.758771929824561,228,0.5745614035087719
6191,3.5,11,0.36363636363636365
8856,1.2058823529411764,17,0.058823529411764705
2459,3.191556395715186,1587,0.42218021424070573
7095,3.213709677419355,124,0.33064516129032256
4650,2.5952380952380953,42,0.11904761904761904
8644,3.442402918947094,3837,0.39483971853010164
1030,3.067553735926305,1954,0.28761514841351077
990,2.7655172413793103,580,0.20517241379310344
62526,3.0833333333333335,12,0.08333333333333333
6280,2.822265625,256,0.13671875
709,3.2693950177935944,1405,0.3508896797153025
4659,3.26171875,128,0.34375
605,3.28719806763285,2070,0.37777777777777777
5166,3.55,10,0.5
5205,2.6861702127659575,94,0.24468085106382978
3811,4.115727002967359,1011,0.7764589515331355
480,3.661564156783427,32631,0.5465048573442433
7881,3.111111111111111,54,0.2962962962962963
4918,3.742574257425743,101,0.6336633663366337
1332,2.9842436974789917,476,0.2857142857142857
6585,3.015151515151515,33,0.24242424242424243
1953,3.99140127388535,4710,0.724416135881104
7117,1.9609756097560975,205,0.07804878048780488
4216,3.763157894736842,304,0.6217105263157895
26123,2.909090909090909,33,0.24242424242424243
1584,3.6543731648723194,11239,0.5556544176528161
3470,4.095238095238095,462,0.7510822510822511
8336,3.7358490566037736,53,0.5471698113207547
687,2.9507042253521125,71,0.2676056338028169
4088,2.86,25,0.12
5371,2.2222222222222223,9,0.0
4797,3.1470588235294117,34,0.3235294117647059
3954,2.870967741935484,31,0.3225806451612903
8762,3.2962962962962963,27,0.25925925925925924
678,4.125512995896033,1462,0.7852257181942545
3365,4.002276867030965,1098,0.7122040072859745
1832,2.6470588235294117,34,0.20588235294117646
8580,4.002577319587629,194,0.7010309278350515
2624,3.9825581395348837,430,0.7116279069767442
4359,3.739644970414201,845,0.6035502958579881
797,3.3641975308641974,81,0.4691358024691358
50601,3.4673024523160763,367,0.4141689373297003
5894,1.5,13,0.0
4317,2.6871750433275565,577,0.15077989601386482
5107,3.1315359477124183,612,0.2761437908496732
1355,3.1133056133056134,481,0.31392931392931395
60688,3.0,10,0.3
8668,3.4,5,0.0
